,campaign_id,campaign_name,org_id,start_date,end_date,budget,clicks,impressions,conversions
5441,2,Campaign_2,182,2014-02-03,2014-03-05,32309.28,9381,90341,220
5442,3,Campaign_3,182,2014-11-23,2014-12-23,29651.75,3990,18610,280
5443,4,Campaign_4,182,2014-02-24,2014-03-26,22259.17,1121,85954,136
5444,5,Campaign_5,182,2014-03-15,2014-04-14,3516.11,4914,47927,265
5445,1,Campaign_1,4,2014-04-26,2014-05-26,2325.28,6930,92401,472
5446,2,Campaign_2,4,2014-05-28,2014-06-27,1668.6,2527,30721,33
5447,3,Campaign_3,4,2014-01-30,2014-03-01,1068.41,8710,13378,448
5448,4,Campaign_4,4,2014-02-21,2014-03-23,10037.5,5103,94829,60
5449,5,Campaign_5,4,2014-11-14,2014-12-14,27112.9,6182,79301,240
5450,1,Campaign_1,298,2014-07-20,2014-08-19,20258.18,5528,8105,120
5451,2,Campaign_2,298,2014-10-25,2014-11-24,36575.73,8564,77168,235
5452,3,Campaign_3,298,2014-05-10,2014-06-09,40925.58,5144,68967,144
5453,4,Campaign_4,298,2014-01-14,2014-02-13,9275.97,9946,57816,406
5454,5,Campaign_5,298,2014-12-10,2015-01-09,14572.98,4112,26818,17
5455,1,Campaign_1,182,2014-06-19,2014-07-19,44004.27,6866,38567,130
5456,2,Campaign_2,182,2014-12-16,2015-01-15,41701.23,9925,90350,113
5457,3,Campaign_3,182,2014-03-23,2014-04-22,34649.7,9423,27010,211
5458,4,Campaign_4,182,2014-10-25,2014-11-24,27616.28,1376,25539,320
5459,5,Campaign_5,182,2014-06-13,2014-07-13,40456.92,2164,16371,489
5460,1,Campaign_1,82,2014-10-28,2014-11-27,40744.84,2743,85034,376
5461,2,Campaign_2,82,2014-01-22,2014-02-21,10145.08,9649,70530,464
5462,3,Campaign_3,82,2014-05-13,2014-06-12,48414.53,3724,99834,129
5463,4,Campaign_4,82,2014-07-12,2014-08-11,18843.15,2007,62778,163
5464,5,Campaign_5,82,2014-09-02,2014-10-02,15386.55,7574,81846,174
5465,1,Campaign_1,12,2014-06-03,2014-07-03,20845.97,5378,25435,160
5466,2,Campaign_2,12,2014-02-19,2014-03-21,42450.55,1752,10092,214
5467,3,Campaign_3,12,2014-02-12,2014-03-14,43373.74,4344,2328,457
5468,4,Campaign_4,12,2014-08-14,2014-09-13,45648.06,6267,50591,454
5469,5,Campaign_5,12,2014-04-06,2014-05-06,4746.33,6752,83479,120
5470,1,Campaign_1,119,2014-10-18,2014-11-17,45010.42,6840,86681,475
5471,2,Campaign_2,119,2014-01-14,2014-02-13,47354.29,8641,7614,345
5472,3,Campaign_3,119,2014-12-05,2015-01-04,15786.02,9764,58697,23
5473,4,Campaign_4,119,2014-09-04,2014-10-04,13915.08,2884,58100,250
5474,5,Campaign_5,119,2014-07-20,2014-08-19,31027.84,8408,30190,324
5475,1,Campaign_1,64,2014-07-02,2014-08-01,21327.1,2026,34655,454
5476,2,Campaign_2,64,2014-05-19,2014-06-18,39209.7,5782,95560,426
5477,3,Campaign_3,64,2014-02-08,2014-03-10,40844.56,6889,79027,378
5478,4,Campaign_4,64,2014-11-20,2014-12-20,5182.85,8136,94461,155
5479,5,Campaign_5,64,2014-01-09,2014-02-08,21162.46,722,69732,374
5480,1,Campaign_1,1,2014-05-24,2014-06-23,49223.17,1026,66145,33
5481,2,Campaign_2,1,2014-10-14,2014-11-13,5141.76,4792,50368,129
5482,3,Campaign_3,1,2014-09-30,2014-10-30,22466.25,1328,33999,311
5483,4,Campaign_4,1,2014-01-27,2014-02-26,39668.01,2400,75398,34
5484,5,Campaign_5,1,2014-09-02,2014-10-02,1219.38,4640,53519,265
5485,1,Campaign_1,138,2014-07-19,2014-08-18,12046.61,4174,18960,448
5486,2,Campaign_2,138,2014-01-24,2014-02-23,32810.55,6699,97231,359
5487,3,Campaign_3,138,2014-08-19,2014-09-18,11098.63,3074,88438,144
5488,4,Campaign_4,138,2014-08-19,2014-09-18,18492.87,148,88357,46
5489,5,Campaign_5,138,2014-11-23,2014-12-23,31929.85,1795,31377,52
5490,1,Campaign_1,25,2014-01-11,2014-02-10,45424.95,4360,63224,479
5491,2,Campaign_2,25,2014-06-30,2014-07-30,18315.08,2541,68541,218
5492,3,Campaign_3,25,2014-08-21,2014-09-20,44990.81,1366,69252,472
5493,4,Campaign_4,25,2014-07-21,2014-08-20,46392.9,8425,65970,338
5494,5,Campaign_5,25,2014-04-11,2014-05-11,28645.0,8295,64485,449
5495,1,Campaign_1,24,2014-08-18,2014-09-17,34326.5,6704,37770,395
5496,2,Campaign_2,24,2014-03-23,2014-04-22,37541.38,1701,64449,374
5497,3,Campaign_3,24,2014-09-06,2014-10-06,24214.34,3346,11519,140
5498,4,Campaign_4,24,2014-01-16,2014-02-15,30382.14,4613,89906,58
5499,5,Campaign_5,24,2014-07-19,2014-08-18,44367.72,4934,33545,183
5500,1,Campaign_1,181,2014-08-01,2014-08-31,40265.04,7109,64748,311
5501,2,Campaign_2,181,2014-08-30,2014-09-29,44257.77,6567,60568,364
5502,3,Campaign_3,181,2014-06-28,2014-07-28,38371.16,6718,39941,37
5503,4,Campaign_4,181,2014-03-08,2014-04-07,36525.48,4293,80184,108
5504,5,Campaign_5,181,2014-08-15,2014-09-14,14504.08,7578,57054,487
5505,1,Campaign_1,2,2014-06-15,2014-07-15,25649.06,1014,74963,18
5506,2,Campaign_2,2,2014-07-17,2014-08-16,31141.81,5894,42303,379
5507,3,Campaign_3,2,2014-10-21,2014-11-20,17881.08,6489,39816,403
5508,4,Campaign_4,2,2014-08-19,2014-09-18,33288.36,5495,16978,288
5509,5,Campaign_5,2,2014-11-19,2014-12-19,22061.94,8096,28852,418
5510,1,Campaign_1,25,2014-12-30,2015-01-29,32995.52,5081,89334,434
5511,2,Campaign_2,25,2014-08-19,2014-09-18,8046.04,6419,18801,291
5512,3,Campaign_3,25,2014-04-18,2014-05-18,36556.5,5065,40298,202
5513,4,Campaign_4,25,2014-05-06,2014-06-05,24569.98,8434,46400,262
5514,5,Campaign_5,25,2014-02-07,2014-03-09,43429.29,1241,44812,422
5515,1,Campaign_1,26,2014-08-25,2014-09-24,35185.66,7185,66822,471
5516,2,Campaign_2,26,2014-06-16,2014-07-16,10682.09,731,91781,390
5517,3,Campaign_3,26,2014-01-29,2014-02-28,43837.05,4232,35468,147
5518,4,Campaign_4,26,2014-12-29,2015-01-28,27563.7,2234,77235,214
5519,5,Campaign_5,26,2014-11-14,2014-12-14,34598.91,7379,18411,417
5520,1,Campaign_1,2,2014-10-24,2014-11-23,26371.46,2378,48053,144
5521,2,Campaign_2,2,2014-09-03,2014-10-03,9714.76,3553,53676,288
5522,3,Campaign_3,2,2014-01-15,2014-02-14,10855.7,9142,12279,245
5523,4,Campaign_4,2,2014-08-19,2014-09-18,42475.11,9520,42658,259
5524,5,Campaign_5,2,2014-11-12,2014-12-12,8324.32,1282,20800,51
5525,1,Campaign_1,225,2014-05-08,2014-06-07,38011.17,605,53093,358
5526,2,Campaign_2,225,2014-02-27,2014-03-29,49484.21,9811,49844,81
5527,3,Campaign_3,225,2014-12-30,2015-01-29,37423.06,1279,84659,436
5528,4,Campaign_4,225,2014-02-01,2014-03-03,30932.58,6183,47360,479
5529,5,Campaign_5,225,2014-11-12,2014-12-12,11536.97,1271,53941,494
5530,1,Campaign_1,0,2014-12-02,2015-01-01,40308.11,4769,31199,280
5531,2,Campaign_2,0,2014-06-17,2014-07-17,49594.45,9419,18167,174
5532,3,Campaign_3,0,2014-05-18,2014-06-17,5427.76,4939,92054,140
5533,4,Campaign_4,0,2014-10-07,2014-11-06,45652.24,6200,68299,101
5534,5,Campaign_5,0,2014-04-09,2014-05-09,19728.82,7606,90543,56
5535,1,Campaign_1,28,2014-11-19,2014-12-19,31915.76,4255,25881,452
5536,2,Campaign_2,28,2014-03-15,2014-04-14,35505.49,6724,16870,151
5537,3,Campaign_3,28,2014-05-31,2014-06-30,46635.17,4197,60274,459
5538,4,Campaign_4,28,2014-02-16,2014-03-18,30723.97,6819,87040,293
5539,5,Campaign_5,28,2014-01-27,2014-02-26,19249.61,9055,89641,80
5540,1,Campaign_1,0,2014-05-18,2014-06-17,27264.53,187,18071,334
5541,2,Campaign_2,0,2014-07-18,2014-08-17,9323.61,4821,33824,474
5542,3,Campaign_3,0,2014-03-17,2014-04-16,45012.51,3131,53842,422
5543,4,Campaign_4,0,2014-01-19,2014-02-18,35481.03,9368,11086,138
5544,5,Campaign_5,0,2014-07-27,2014-08-26,15604.03,5301,67501,318
5545,1,Campaign_1,145,2014-05-04,2014-06-03,17435.85,862,82156,384
5546,2,Campaign_2,145,2014-09-29,2014-10-29,24971.0,3585,62761,223
5547,3,Campaign_3,145,2014-01-24,2014-02-23,29247.39,2232,83358,65
5548,4,Campaign_4,145,2014-10-03,2014-11-02,9598.25,6794,97530,9
5549,5,Campaign_5,145,2014-05-20,2014-06-19,26144.75,7218,1411,170
5550,1,Campaign_1,5,2014-12-17,2015-01-16,9973.61,2453,87467,107
5551,2,Campaign_2,5,2014-05-29,2014-06-28,922.88,3681,77256,35
5552,3,Campaign_3,5,2014-03-06,2014-04-05,37192.94,1453,56032,294
5553,4,Campaign_4,5,2014-04-20,2014-05-20,31512.95,9723,46946,482
5554,5,Campaign_5,5,2014-07-23,2014-08-22,45818.3,297,62551,73
5555,1,Campaign_1,99,2014-10-21,2014-11-20,31856.52,2315,87166,284
5556,2,Campaign_2,99,2014-02-13,2014-03-15,20562.19,7951,34179,41
5557,3,Campaign_3,99,2014-09-07,2014-10-07,17544.86,7177,9128,139
5558,4,Campaign_4,99,2014-12-05,2015-01-04,41530.82,8236,36864,1
5559,5,Campaign_5,99,2014-11-18,2014-12-18,49664.87,4257,59270,134
5560,1,Campaign_1,174,2014-09-13,2014-10-13,39855.79,4064,96993,368
5561,2,Campaign_2,174,2014-05-31,2014-06-30,33379.64,7701,24452,468
5562,3,Campaign_3,174,2014-09-28,2014-10-28,21008.54,987,94656,54
5563,4,Campaign_4,174,2014-06-29,2014-07-29,37095.98,3180,45341,231
5564,5,Campaign_5,174,2014-04-29,2014-05-29,4683.55,2728,91053,160
5565,1,Campaign_1,234,2014-01-08,2014-02-07,33540.11,3311,25137,386
5566,2,Campaign_2,234,2014-04-13,2014-05-13,2494.63,5632,20397,499
5567,3,Campaign_3,234,2014-08-17,2014-09-16,9346.87,4380,7325,133
5568,4,Campaign_4,234,2014-10-11,2014-11-10,36216.06,3051,25345,91
5569,5,Campaign_5,234,2014-09-03,2014-10-03,38962.71,3327,87689,35
5570,1,Campaign_1,3,2014-06-15,2014-07-15,31160.92,4116,42144,275
5571,2,Campaign_2,3,2014-11-06,2014-12-06,20555.56,2366,73201,280
5572,3,Campaign_3,3,2014-02-12,2014-03-14,20206.07,925,41033,71
5573,4,Campaign_4,3,2014-05-12,2014-06-11,33277.98,2253,41033,496
5574,5,Campaign_5,3,2014-04-21,2014-05-21,36634.84,3456,82569,305
5575,1,Campaign_1,85,2014-12-05,2015-01-04,34340.47,5853,96761,362
5576,2,Campaign_2,85,2014-01-23,2014-02-22,48950.4,5997,47655,223
5577,3,Campaign_3,85,2014-12-10,2015-01-09,38368.07,6544,61752,51
5578,4,Campaign_4,85,2014-05-05,2014-06-04,19846.32,9533,77195,186
5579,5,Campaign_5,85,2014-03-17,2014-04-16,37447.57,3889,58494,474
5580,1,Campaign_1,7,2014-08-28,2014-09-27,21328.87,7455,61378,421
5581,2,Campaign_2,7,2014-02-08,2014-03-10,4727.43,1866,22828,357
5582,3,Campaign_3,7,2014-05-25,2014-06-24,31708.04,4525,3244,303
5583,4,Campaign_4,7,2014-12-18,2015-01-17,28477.41,7684,31000,392
5584,5,Campaign_5,7,2014-07-12,2014-08-11,34565.61,6956,77342,367
5585,1,Campaign_1,14,2014-11-10,2014-12-10,28827.56,7936,76349,208
5586,2,Campaign_2,14,2014-10-08,2014-11-07,47332.38,7341,22773,85
5587,3,Campaign_3,14,2014-09-12,2014-10-12,18831.03,1160,22218,279
5588,4,Campaign_4,14,2014-01-03,2014-02-02,44919.08,332,64052,333
5589,5,Campaign_5,14,2014-07-18,2014-08-17,30474.75,4257,63779,475
5590,1,Campaign_1,147,2014-11-05,2014-12-05,10061.69,842,86964,450
5591,2,Campaign_2,147,2014-02-23,2014-03-25,28491.16,1191,14545,93
5592,3,Campaign_3,147,2014-09-08,2014-10-08,19651.07,1946,83263,471
5593,4,Campaign_4,147,2014-09-15,2014-10-15,13109.69,8002,69459,197
5594,5,Campaign_5,147,2014-05-05,2014-06-04,28150.44,6306,90157,163
5595,1,Campaign_1,2,2014-03-23,2014-04-22,15795.44,9454,57126,165
5596,2,Campaign_2,2,2014-10-27,2014-11-26,23539.48,8353,25684,190
5597,3,Campaign_3,2,2014-06-06,2014-07-06,858.85,6757,76620,396
5598,4,Campaign_4,2,2014-12-08,2015-01-07,29266.91,7286,17804,313
5599,5,Campaign_5,2,2014-01-10,2014-02-09,18013.86,3340,94853,74
5600,1,Campaign_1,77,2014-07-16,2014-08-15,10650.05,5704,88228,381
5601,2,Campaign_2,77,2014-06-08,2014-07-08,7330.54,492,25515,14
5602,3,Campaign_3,77,2014-10-13,2014-11-12,25025.09,9469,85287,249
5603,4,Campaign_4,77,2014-07-07,2014-08-06,1257.56,9639,99466,83
5604,5,Campaign_5,77,2014-08-14,2014-09-13,28071.32,5409,66091,339
5605,1,Campaign_1,243,2014-04-26,2014-05-26,22548.12,1849,80894,229
5606,2,Campaign_2,243,2014-01-25,2014-02-24,44465.81,8400,70760,246
5607,3,Campaign_3,243,2014-06-20,2014-07-20,10043.61,791,55148,147
5608,4,Campaign_4,243,2014-09-25,2014-10-25,13539.63,8623,6809,25
5609,5,Campaign_5,243,2014-01-31,2014-03-02,13044.78,9142,82031,117
5610,1,Campaign_1,206,2014-07-02,2014-08-01,49392.32,8308,29886,336
5611,2,Campaign_2,206,2014-04-12,2014-05-12,6027.63,3100,1737,338
5612,3,Campaign_3,206,2014-05-18,2014-06-17,44673.38,1922,42857,280
5613,4,Campaign_4,206,2014-07-02,2014-08-01,33826.78,2319,67022,96
5614,5,Campaign_5,206,2014-05-03,2014-06-02,26170.41,1430,30804,384
5615,1,Campaign_1,333,2014-07-23,2014-08-22,34656.17,6078,34493,130
5616,2,Campaign_2,333,2014-06-07,2014-07-07,25440.24,2642,87805,241
5617,3,Campaign_3,333,2014-10-27,2014-11-26,6352.43,1597,91264,266
5618,4,Campaign_4,333,2014-05-11,2014-06-10,25179.43,3878,40915,79
5619,5,Campaign_5,333,2014-07-30,2014-08-29,10274.98,1143,72937,358
5620,1,Campaign_1,44,2014-04-26,2014-05-26,549.92,6651,90391,292
5621,2,Campaign_2,44,2014-04-30,2014-05-30,47562.35,5063,97262,70
5622,3,Campaign_3,44,2014-08-25,2014-09-24,46449.59,2389,25857,339
5623,4,Campaign_4,44,2014-09-27,2014-10-27,13009.7,2760,51152,410
5624,5,Campaign_5,44,2014-03-09,2014-04-08,11542.87,3652,71418,354
5625,1,Campaign_1,199,2014-04-06,2014-05-06,42786.22,6903,69873,355
5626,2,Campaign_2,199,2014-05-29,2014-06-28,30125.25,3579,94227,176
5627,3,Campaign_3,199,2014-10-10,2014-11-09,27995.23,2907,24159,71
5628,4,Campaign_4,199,2014-11-13,2014-12-13,19921.27,408,87655,135
5629,5,Campaign_5,199,2014-04-04,2014-05-04,22555.3,9463,65651,350
5630,1,Campaign_1,38,2014-12-30,2015-01-29,44626.18,6208,58239,127
5631,2,Campaign_2,38,2014-10-29,2014-11-28,13153.14,2017,26077,301
5632,3,Campaign_3,38,2014-05-07,2014-06-06,41049.83,9161,87412,196
5633,4,Campaign_4,38,2014-12-11,2015-01-10,23597.35,7675,77937,11
5634,5,Campaign_5,38,2014-06-05,2014-07-05,4812.59,6832,74415,257
5635,1,Campaign_1,3,2014-07-30,2014-08-29,9147.88,2179,2776,288
5636,2,Campaign_2,3,2014-09-07,2014-10-07,21858.93,1843,35398,116
5637,3,Campaign_3,3,2014-09-03,2014-10-03,25813.78,1635,67091,198
5638,4,Campaign_4,3,2014-09-20,2014-10-20,37314.93,8842,73925,309
5639,5,Campaign_5,3,2014-12-06,2015-01-05,12752.57,848,78395,352
5640,1,Campaign_1,376,2014-01-20,2014-02-19,12401.02,3664,41417,82
5641,2,Campaign_2,376,2014-10-30,2014-11-29,22727.61,1224,4470,275
5642,3,Campaign_3,376,2014-03-25,2014-04-24,46856.07,6546,37348,330
5643,4,Campaign_4,376,2014-04-26,2014-05-26,36088.21,3842,95452,62
5644,5,Campaign_5,376,2014-10-19,2014-11-18,19393.84,8069,10576,24
5645,1,Campaign_1,54,2014-10-21,2014-11-20,7759.16,788,48456,383
5646,2,Campaign_2,54,2014-03-15,2014-04-14,25503.72,9894,7840,247
5647,3,Campaign_3,54,2014-02-09,2014-03-11,9574.96,4230,8935,290
5648,4,Campaign_4,54,2014-10-30,2014-11-29,5500.42,428,58426,286
5649,5,Campaign_5,54,2014-11-18,2014-12-18,30140.17,8514,58862,187
5650,1,Campaign_1,119,2014-01-16,2014-02-15,49224.36,765,36454,452
5651,2,Campaign_2,119,2014-08-31,2014-09-30,42208.56,9893,92557,361
5652,3,Campaign_3,119,2014-02-04,2014-03-06,47214.11,6618,24346,480
5653,4,Campaign_4,119,2014-08-04,2014-09-03,21712.35,9418,18137,197
5654,5,Campaign_5,119,2014-05-30,2014-06-29,34197.46,3398,89905,306
5655,1,Campaign_1,62,2014-03-04,2014-04-03,16755.98,238,14215,165
5656,2,Campaign_2,62,2014-05-23,2014-06-22,37874.0,778,52165,226
5657,3,Campaign_3,62,2014-09-09,2014-10-09,15181.32,9058,46518,191
5658,4,Campaign_4,62,2014-06-04,2014-07-04,18392.01,9792,41550,210
5659,5,Campaign_5,62,2014-11-12,2014-12-12,6565.69,3622,89941,129
5660,1,Campaign_1,167,2014-09-15,2014-10-15,22387.71,256,26373,496
5661,2,Campaign_2,167,2014-06-25,2014-07-25,35113.75,2875,63358,460
5662,3,Campaign_3,167,2014-06-16,2014-07-16,35285.94,9252,56215,258
5663,4,Campaign_4,167,2014-05-09,2014-06-08,17794.96,1947,9211,403
5664,5,Campaign_5,167,2014-11-03,2014-12-03,1989.13,8003,23750,376
5665,1,Campaign_1,7,2014-08-07,2014-09-06,24681.19,1414,87451,42
5666,2,Campaign_2,7,2014-06-12,2014-07-12,14335.51,538,41978,257
5667,3,Campaign_3,7,2014-06-27,2014-07-27,46617.11,6515,43458,497
5668,4,Campaign_4,7,2014-04-22,2014-05-22,38353.89,5166,30870,119
5669,5,Campaign_5,7,2014-07-24,2014-08-23,40761.79,8457,38171,16
5670,1,Campaign_1,4,2014-06-09,2014-07-09,14859.25,7613,35669,372
5671,2,Campaign_2,4,2014-09-22,2014-10-22,9772.16,1529,7318,57
5672,3,Campaign_3,4,2014-07-01,2014-07-31,19461.38,5294,60175,170
5673,4,Campaign_4,4,2014-12-16,2015-01-15,2487.51,3115,88977,205
5674,5,Campaign_5,4,2014-11-18,2014-12-18,45138.28,2410,68669,121
5675,1,Campaign_1,2,2014-08-17,2014-09-16,43179.17,8092,17721,116
5676,2,Campaign_2,2,2014-08-24,2014-09-23,48589.89,692,1201,359
5677,3,Campaign_3,2,2014-08-06,2014-09-05,43332.1,2266,36486,174
5678,4,Campaign_4,2,2014-09-18,2014-10-18,43701.12,8597,28815,152
5679,5,Campaign_5,2,2014-06-20,2014-07-20,31409.8,5343,34847,327
5680,1,Campaign_1,156,2014-09-27,2014-10-27,28625.71,6124,58002,439
5681,2,Campaign_2,156,2014-05-04,2014-06-03,41516.39,3140,33555,454
5682,3,Campaign_3,156,2014-09-10,2014-10-10,23352.68,642,78119,439
5683,4,Campaign_4,156,2014-01-18,2014-02-17,14003.02,8777,45897,415
5684,5,Campaign_5,156,2014-09-01,2014-10-01,41674.01,9445,89438,276
5685,1,Campaign_1,31,2014-08-31,2014-09-30,19133.97,4577,92670,267
5686,2,Campaign_2,31,2014-04-08,2014-05-08,22440.95,8092,86917,272
5687,3,Campaign_3,31,2014-10-18,2014-11-17,17775.89,6528,48380,380
5688,4,Campaign_4,31,2014-12-14,2015-01-13,15510.51,5310,51851,323
5689,5,Campaign_5,31,2014-03-25,2014-04-24,41764.72,9440,65850,376
5690,1,Campaign_1,7,2014-08-17,2014-09-16,37264.97,313,70316,141
5691,2,Campaign_2,7,2014-05-05,2014-06-04,28396.52,2023,45964,195
5692,3,Campaign_3,7,2014-05-14,2014-06-13,20740.52,794,89175,89
5693,4,Campaign_4,7,2014-06-26,2014-07-26,40428.66,5862,77485,186
5694,5,Campaign_5,7,2014-08-15,2014-09-14,17647.7,5431,55425,144
5695,1,Campaign_1,4,2014-10-22,2014-11-21,17944.74,9153,79753,208
5696,2,Campaign_2,4,2014-03-25,2014-04-24,40147.72,7728,99124,196
5697,3,Campaign_3,4,2014-10-10,2014-11-09,2229.35,811,61995,433
5698,4,Campaign_4,4,2014-11-12,2014-12-12,19198.53,5326,78740,6
5699,5,Campaign_5,4,2014-01-18,2014-02-17,45850.66,7958,7243,64
5700,1,Campaign_1,244,2014-08-24,2014-09-23,10777.33,7675,10408,378
5701,2,Campaign_2,244,2014-01-01,2014-01-31,40189.43,7750,64807,205
5702,3,Campaign_3,244,2014-07-21,2014-08-20,25470.46,9991,14509,302
5703,4,Campaign_4,244,2014-04-23,2014-05-23,13710.72,5846,93047,22
5704,5,Campaign_5,244,2014-10-29,2014-11-28,46220.31,9692,43713,284
5705,1,Campaign_1,241,2014-07-06,2014-08-05,13080.84,3877,38253,320
5706,2,Campaign_2,241,2014-12-03,2015-01-02,16676.58,8125,28392,413
5707,3,Campaign_3,241,2014-11-05,2014-12-05,27533.84,8719,74998,55
5708,4,Campaign_4,241,2014-03-12,2014-04-11,13163.31,8896,24637,429
5709,5,Campaign_5,241,2014-11-02,2014-12-02,27408.94,1328,89971,238
5710,1,Campaign_1,6,2014-04-16,2014-05-16,29085.11,4659,44187,362
5711,2,Campaign_2,6,2014-04-05,2014-05-05,16397.54,2391,53288,402
5712,3,Campaign_3,6,2014-08-13,2014-09-12,44390.27,1467,5500,220
5713,4,Campaign_4,6,2014-08-30,2014-09-29,43755.79,3981,51324,368
5714,5,Campaign_5,6,2014-03-27,2014-04-26,46682.73,6136,4040,200
5715,1,Campaign_1,332,2014-06-24,2014-07-24,13949.78,7136,5600,265
5716,2,Campaign_2,332,2014-01-17,2014-02-16,10059.72,5165,92329,378
5717,3,Campaign_3,332,2014-02-01,2014-03-03,23788.97,4782,4748,27
5718,4,Campaign_4,332,2014-12-06,2015-01-05,29003.05,9555,51765,376
5719,5,Campaign_5,332,2014-01-11,2014-02-10,21226.69,7713,37863,7
5720,1,Campaign_1,59,2014-03-04,2014-04-03,39959.6,8907,23877,190
5721,2,Campaign_2,59,2014-04-09,2014-05-09,14692.43,109,31819,158
5722,3,Campaign_3,59,2014-03-02,2014-04-01,11757.08,704,33695,341
5723,4,Campaign_4,59,2014-06-02,2014-07-02,4311.31,6043,23634,206
5724,5,Campaign_5,59,2014-08-05,2014-09-04,29795.61,7882,79102,362
5725,1,Campaign_1,5,2014-11-23,2014-12-23,21641.46,5850,29651,416
5726,2,Campaign_2,5,2014-01-05,2014-02-04,17401.02,4800,68049,44
5727,3,Campaign_3,5,2014-04-30,2014-05-30,21928.89,1661,91697,230
5728,4,Campaign_4,5,2014-12-08,2015-01-07,45391.41,4153,16148,4
5729,5,Campaign_5,5,2014-12-12,2015-01-11,18179.9,9274,80804,201
5730,1,Campaign_1,25,2014-06-14,2014-07-14,44490.06,7871,68126,440
5731,2,Campaign_2,25,2014-08-26,2014-09-25,48465.08,956,52345,72
5732,3,Campaign_3,25,2014-03-23,2014-04-22,43366.6,4863,91935,392
5733,4,Campaign_4,25,2014-12-13,2015-01-12,20037.43,6518,51735,317
5734,5,Campaign_5,25,2014-01-23,2014-02-22,7371.29,3879,95134,55
5735,1,Campaign_1,94,2014-09-02,2014-10-02,49767.01,9730,78376,177
5736,2,Campaign_2,94,2014-09-27,2014-10-27,46046.96,7680,90319,394
5737,3,Campaign_3,94,2014-09-07,2014-10-07,48372.62,5122,13620,77
5738,4,Campaign_4,94,2014-10-11,2014-11-10,49099.42,6844,45519,424
5739,5,Campaign_5,94,2014-01-24,2014-02-23,46141.4,8161,89621,205
5740,1,Campaign_1,59,2014-02-07,2014-03-09,40281.46,3619,20142,154
5741,2,Campaign_2,59,2014-11-05,2014-12-05,17934.28,799,47847,466
5742,3,Campaign_3,59,2014-03-24,2014-04-23,2845.44,1012,54990,131
5743,4,Campaign_4,59,2014-09-17,2014-10-17,16251.83,6611,81183,495
5744,5,Campaign_5,59,2014-08-23,2014-09-22,26359.77,8882,24700,230
5745,1,Campaign_1,12,2014-04-25,2014-05-25,40289.04,5081,49308,61
5746,2,Campaign_2,12,2014-01-30,2014-03-01,19543.34,8571,61414,159
5747,3,Campaign_3,12,2014-06-16,2014-07-16,6508.32,5137,40530,418
5748,4,Campaign_4,12,2014-10-18,2014-11-17,31901.13,1912,43870,93
5749,5,Campaign_5,12,2014-03-10,2014-04-09,27137.05,1683,76460,272
5750,1,Campaign_1,50,2014-06-09,2014-07-09,46479.17,7647,78773,413
5751,2,Campaign_2,50,2014-07-05,2014-08-04,8194.83,7610,27043,227
5752,3,Campaign_3,50,2014-06-24,2014-07-24,13923.05,8854,54778,88
5753,4,Campaign_4,50,2014-05-21,2014-06-20,28914.71,7550,93734,420
5754,5,Campaign_5,50,2014-05-12,2014-06-11,23150.3,121,97854,97
5755,1,Campaign_1,173,2014-06-26,2014-07-26,43435.24,2618,31546,272
5756,2,Campaign_2,173,2014-01-26,2014-02-25,14760.84,4595,68124,434
5757,3,Campaign_3,173,2014-04-23,2014-05-23,21507.1,1457,44696,62
5758,4,Campaign_4,173,2014-09-13,2014-10-13,31810.8,5681,98240,176
5759,5,Campaign_5,173,2014-02-12,2014-03-14,30463.22,4197,46229,476
5760,1,Campaign_1,280,2014-12-01,2014-12-31,11261.55,4601,5161,199
5761,2,Campaign_2,280,2014-01-01,2014-01-31,27170.45,3808,42487,120
5762,3,Campaign_3,280,2014-05-31,2014-06-30,13984.27,3842,87454,307
5763,4,Campaign_4,280,2014-03-31,2014-04-30,40690.14,7130,36595,61
5764,5,Campaign_5,280,2014-01-28,2014-02-27,25228.54,2700,31653,250
5765,1,Campaign_1,24,2014-07-20,2014-08-19,36767.92,174,70116,89
5766,2,Campaign_2,24,2014-09-16,2014-10-16,29177.54,7525,21943,380
5767,3,Campaign_3,24,2014-02-22,2014-03-24,22854.5,1360,49372,215
5768,4,Campaign_4,24,2014-05-03,2014-06-02,34576.35,9582,61136,172
5769,5,Campaign_5,24,2014-09-03,2014-10-03,13901.82,8355,22902,267
5770,1,Campaign_1,396,2014-01-03,2014-02-02,35086.76,182,32363,486
5771,2,Campaign_2,396,2014-11-29,2014-12-29,31382.15,605,51647,427
5772,3,Campaign_3,396,2014-09-07,2014-10-07,9683.29,4731,62216,245
5773,4,Campaign_4,396,2014-05-13,2014-06-12,39206.54,279,34764,315
5774,5,Campaign_5,396,2014-05-19,2014-06-18,42541.06,2268,94650,221
5775,1,Campaign_1,43,2014-11-28,2014-12-28,41589.67,5779,24818,213
